T,Salt,Cs,fs,Cp,Gamma,Eta
25,CaCl2,1000,0.2,12.0,1.0,8.0117
25,CaCl2,1000,0.2,12.0,1.29,7.6419
25,CaCl2,1000,0.2,12.0,1.67,7.2401
25,CaCl2,1000,0.2,12.0,2.15,7.1837
25,CaCl2,1000,0.2,12.0,2.78,7.307
25,CaCl2,1000,0.2,12.0,3.59,7.2238
25,CaCl2,1000,0.2,12.0,4.64,7.1354
25,CaCl2,1000,0.2,12.0,5.99,7.158
25,CaCl2,1000,0.2,12.0,7.74,6.9765
25,CaCl2,1000,0.2,12.0,10.0,6.825
25,CaCl2,1000,0.2,12.0,12.9,6.7116
25,CaCl2,1000,0.2,12.0,16.7,6.5472
25,CaCl2,1000,0.2,12.0,21.5,6.3409
25,CaCl2,1000,0.2,12.0,27.8,6.1974
25,CaCl2,1000,0.2,12.0,35.9,5.9887
25,CaCl2,1000,0.2,12.0,46.4,5.8038
25,CaCl2,1000,0.2,12.0,59.9,5.6545
25,CaCl2,1000,0.2,12.0,77.4,5.4985
25,CaCl2,1000,0.2,12.0,100.0,5.3301
25,CaCl2,1000,0.2,15.0,0.1,77.519
25,CaCl2,1000,0.2,15.0,0.129,56.594
25,CaCl2,1000,0.2,15.0,0.167,47.264
25,CaCl2,1000,0.2,15.0,0.215,37.208
25,CaCl2,1000,0.2,15.0,0.278,27.812
25,CaCl2,1000,0.2,15.0,0.359,23.327
25,CaCl2,1000,0.2,15.0,0.464,19.237
25,CaCl2,1000,0.2,15.0,0.599,11.587
25,CaCl2,1000,0.2,15.0,0.774,11.229
25,CaCl2,1000,0.2,15.0,1.0,10.869
25,CaCl2,1000,0.2,15.0,1.29,10.208
25,CaCl2,1000,0.2,15.0,1.67,10.314
25,CaCl2,1000,0.2,15.0,2.15,10.237
25,CaCl2,1000,0.2,15.0,2.78,10.383
25,CaCl2,1000,0.2,15.0,3.59,10.098
25,CaCl2,1000,0.2,15.0,4.64,9.9883
25,CaCl2,1000,0.2,15.0,5.99,9.8735
25,CaCl2,1000,0.2,15.0,7.74,9.6565
25,CaCl2,1000,0.2,15.0,10.0,9.4015
25,CaCl2,1000,0.2,15.0,12.9,9.1753
25,CaCl2,1000,0.2,15.0,16.7,8.8856
25,CaCl2,1000,0.2,15.0,21.5,8.5853
25,CaCl2,1000,0.2,15.0,27.8,8.2975
25,CaCl2,1000,0.2,15.0,35.9,7.9634
25,CaCl2,1000,0.2,15.0,46.4,7.629
25,CaCl2,1000,0.2,15.0,59.9,7.3546
25,CaCl2,1000,0.2,15.0,77.4,7.0671
25,CaCl2,1000,0.2,15.0,100.0,6.7713
25,CaCl2,1000,0.2,18.0,0.1,12.783
25,CaCl2,1000,0.2,18.0,0.129,13.737
25,CaCl2,1000,0.2,18.0,0.167,12.268
25,CaCl2,1000,0.2,18.0,0.215,12.974
25,CaCl2,1000,0.2,18.0,0.278,13.617
25,CaCl2,1000,0.2,18.0,0.359,13.064
25,CaCl2,1000,0.2,18.0,0.464,13.77
25,CaCl2,1000,0.2,18.0,0.599,14.007
25,CaCl2,1000,0.2,18.0,0.774,14.08
25,CaCl2,1000,0.2,18.0,1.0,13.876
25,CaCl2,1000,0.2,18.0,1.29,13.284
25,CaCl2,1000,0.2,18.0,1.67,13.421
25,CaCl2,1000,0.2,18.0,2.15,13.374
25,CaCl2,1000,0.2,18.0,2.78,13.409
25,CaCl2,1000,0.2,18.0,3.59,13.06
25,CaCl2,1000,0.2,18.0,4.64,12.945
25,CaCl2,1000,0.2,18.0,5.99,12.719
25,CaCl2,1000,0.2,18.0,7.74,12.4
25,CaCl2,1000,0.2,18.0,10.0,12.023
25,CaCl2,1000,0.2,18.0,12.9,11.644
25,CaCl2,1000,0.2,18.0,16.7,11.218
25,CaCl2,1000,0.2,18.0,21.5,10.783
25,CaCl2,1000,0.2,18.0,27.8,10.35
25,CaCl2,1000,0.2,18.0,35.9,9.8691
25,CaCl2,1000,0.2,18.0,46.4,9.3901
25,CaCl2,1000,0.2,18.0,59.9,8.9779
25,CaCl2,1000,0.2,18.0,77.4,8.553
25,CaCl2,1000,0.2,18.0,100.0,8.1486
25,CaCl2,1000,0.2,20.0,0.1,20.168
25,CaCl2,1000,0.2,20.0,0.129,17.902
25,CaCl2,1000,0.2,20.0,0.167,17.139
25,CaCl2,1000,0.2,20.0,0.215,16.634
25,CaCl2,1000,0.2,20.0,0.278,15.109
25,CaCl2,1000,0.2,20.0,0.359,15.123
25,CaCl2,1000,0.2,20.0,0.464,15.489
25,CaCl2,1000,0.2,20.0,0.599,15.634
25,CaCl2,1000,0.2,20.0,0.774,15.909
25,CaCl2,1000,0.2,20.0,1.0,15.88
25,CaCl2,1000,0.2,20.0,1.29,16.143
25,CaCl2,1000,0.2,20.0,1.67,16.097
25,CaCl2,1000,0.2,20.0,2.15,15.626
25,CaCl2,1000,0.2,20.0,2.78,15.588
25,CaCl2,1000,0.2,20.0,3.59,15.454
25,CaCl2,1000,0.2,20.0,4.64,15.087
25,CaCl2,1000,0.2,20.0,5.99,14.819
25,CaCl2,1000,0.2,20.0,7.74,14.387
25,CaCl2,1000,0.2,20.0,10.0,14.005
25,CaCl2,1000,0.2,20.0,12.9,13.51
25,CaCl2,1000,0.2,20.0,16.7,12.973
25,CaCl2,1000,0.2,20.0,21.5,12.396
25,CaCl2,1000,0.2,20.0,27.8,11.808
25,CaCl2,1000,0.2,20.0,35.9,11.224
25,CaCl2,1000,0.2,20.0,46.4,10.664
25,CaCl2,1000,0.2,20.0,59.9,10.075
25,CaCl2,1000,0.2,20.0,77.4,9.5566
25,CaCl2,1000,0.2,20.0,100.0,9.0731
25,MgCl2,1000,0.0,7.0,1.0,2.6308
25,MgCl2,1000,0.0,7.0,1.29,2.8939
25,MgCl2,1000,0.0,7.0,1.67,3.1358
25,MgCl2,1000,0.0,7.0,2.15,2.6702
25,MgCl2,1000,0.0,7.0,2.78,2.8416
25,MgCl2,1000,0.0,7.0,3.59,2.971
25,MgCl2,1000,0.0,7.0,4.64,2.8461
25,MgCl2,1000,0.0,7.0,5.99,2.8765
25,MgCl2,1000,0.0,7.0,7.74,2.9173
25,MgCl2,1000,0.0,7.0,10.0,2.88
25,MgCl2,1000,0.0,7.0,12.9,2.8668
25,MgCl2,1000,0.0,7.0,16.7,2.8826
25,MgCl2,1000,0.0,7.0,21.5,2.8312
25,MgCl2,1000,0.0,7.0,27.8,2.8434
25,MgCl2,1000,0.0,7.0,35.9,2.8229
25,MgCl2,1000,0.0,7.0,46.4,2.8081
25,MgCl2,1000,0.0,7.0,59.9,2.7943
25,MgCl2,1000,0.0,7.0,77.4,2.7816
25,MgCl2,1000,0.0,7.0,100.0,2.8145
25,MgCl2,1000,0.0,6.0,1.0,2.7932
25,MgCl2,1000,0.0,6.0,1.29,2.8713
25,MgCl2,1000,0.0,6.0,1.67,2.305
25,MgCl2,1000,0.0,6.0,2.15,2.512
25,MgCl2,1000,0.0,6.0,2.78,2.6736
25,MgCl2,1000,0.0,6.0,3.59,2.4244
25,MgCl2,1000,0.0,6.0,4.64,2.6316
25,MgCl2,1000,0.0,6.0,5.99,2.5001
25,MgCl2,1000,0.0,6.0,7.74,2.5326
25,MgCl2,1000,0.0,6.0,10.0,2.5706
25,MgCl2,1000,0.0,6.0,12.9,2.5635
25,MgCl2,1000,0.0,6.0,16.7,2.5286
25,MgCl2,1000,0.0,6.0,21.5,2.5266
25,MgCl2,1000,0.0,6.0,27.8,2.5314
25,MgCl2,1000,0.0,6.0,35.9,2.5328
25,MgCl2,1000,0.0,6.0,46.4,2.5452
25,MgCl2,1000,0.0,6.0,59.9,2.5208
25,MgCl2,1000,0.0,6.0,77.4,2.5573
25,MgCl2,1000,0.0,6.0,100.0,2.5514
25,MgCl2,1000,0.0,8.0,1.0,2.9669
25,MgCl2,1000,0.0,8.0,1.29,3.287
25,MgCl2,1000,0.0,8.0,1.67,3.2297
25,MgCl2,1000,0.0,8.0,2.15,2.8821
25,MgCl2,1000,0.0,8.0,2.78,3.1253
25,MgCl2,1000,0.0,8.0,3.59,3.0274
25,MgCl2,1000,0.0,8.0,4.64,3.0923
25,MgCl2,1000,0.0,8.0,5.99,3.0003
25,MgCl2,1000,0.0,8.0,7.74,3.1091
25,MgCl2,1000,0.0,8.0,10.0,3.0858
25,MgCl2,1000,0.0,8.0,12.9,3.0752
25,MgCl2,1000,0.0,8.0,16.7,3.0527
25,MgCl2,1000,0.0,8.0,21.5,2.9976
25,MgCl2,1000,0.0,8.0,27.8,3.0157
25,MgCl2,1000,0.0,8.0,35.9,2.9899
25,MgCl2,1000,0.0,8.0,46.4,2.9827
25,MgCl2,1000,0.0,8.0,59.9,2.9397
25,MgCl2,1000,0.0,8.0,77.4,2.9421
25,MgCl2,1000,0.0,8.0,100.0,2.9552
25,MgCl2,1000,0.0,1.5,1.0,1.8235
25,MgCl2,1000,0.0,1.5,1.29,1.8687
25,MgCl2,1000,0.0,1.5,1.67,1.301
25,MgCl2,1000,0.0,1.5,2.15,1.5241
25,MgCl2,1000,0.0,1.5,2.78,1.6783
25,MgCl2,1000,0.0,1.5,3.59,1.464
25,MgCl2,1000,0.0,1.5,4.64,1.6261
25,MgCl2,1000,0.0,1.5,5.99,1.5161
25,MgCl2,1000,0.0,1.5,7.74,1.5408
25,MgCl2,1000,0.0,1.5,10.0,1.596
25,MgCl2,1000,0.0,1.5,12.9,1.6039
25,MgCl2,1000,0.0,1.5,16.7,1.5772
25,MgCl2,1000,0.0,1.5,21.5,1.5879
25,MgCl2,1000,0.0,1.5,27.8,1.6067
25,MgCl2,1000,0.0,1.5,35.9,1.6297
25,MgCl2,1000,0.0,1.5,46.4,1.6605
25,MgCl2,1000,0.0,1.5,59.9,1.6613
25,MgCl2,1000,0.0,1.5,77.4,1.7151
25,MgCl2,1000,0.0,1.5,100.0,1.7289
25,MgCl2,1000,0.0,3.0,1.0,2.1298
25,MgCl2,1000,0.0,3.0,1.29,2.0453
25,MgCl2,1000,0.0,3.0,1.67,1.5946
25,MgCl2,1000,0.0,3.0,2.15,1.8888
25,MgCl2,1000,0.0,3.0,2.78,2.0322
25,MgCl2,1000,0.0,3.0,3.59,1.7981
25,MgCl2,1000,0.0,3.0,4.64,1.9406
25,MgCl2,1000,0.0,3.0,5.99,1.858
25,MgCl2,1000,0.0,3.0,7.74,1.8411
25,MgCl2,1000,0.0,3.0,10.0,1.8825
25,MgCl2,1000,0.0,3.0,12.9,1.8872
25,MgCl2,1000,0.0,3.0,16.7,1.8739
25,MgCl2,1000,0.0,3.0,21.5,1.8981
25,MgCl2,1000,0.0,3.0,27.8,1.9003
25,MgCl2,1000,0.0,3.0,35.9,1.9176
25,MgCl2,1000,0.0,3.0,46.4,1.9486
25,MgCl2,1000,0.0,3.0,59.9,1.9543
25,MgCl2,1000,0.0,3.0,77.4,1.998
25,MgCl2,1000,0.0,3.0,100.0,1.999
25,MgCl2,1000,0.0,4.0,10.0,2.0943
25,MgCl2,1000,0.0,4.0,12.9,2.0927
25,MgCl2,1000,0.0,4.0,16.7,2.077
25,MgCl2,1000,0.0,4.0,21.5,2.1002
25,MgCl2,1000,0.0,4.0,27.8,2.0934
25,MgCl2,1000,0.0,4.0,35.9,2.1127
25,MgCl2,1000,0.0,4.0,46.4,2.1354
25,MgCl2,1000,0.0,4.0,59.9,2.1438
25,MgCl2,1000,0.0,4.0,77.4,2.1839
25,MgCl2,1000,0.0,4.0,100.0,2.179
25,MgCl2,1000,0.0,2.0,1.0,1.4372
25,MgCl2,1000,0.0,2.0,1.29,1.3654
25,MgCl2,1000,0.0,2.0,1.67,1.6577
25,MgCl2,1000,0.0,2.0,2.15,1.8324
25,MgCl2,1000,0.0,2.0,2.78,1.5177
25,MgCl2,1000,0.0,2.0,3.59,1.7047
25,MgCl2,1000,0.0,2.0,4.64,1.5837
25,MgCl2,1000,0.0,2.0,5.99,1.7345
25,MgCl2,1000,0.0,2.0,7.74,1.6681
25,MgCl2,1000,0.0,2.0,10.0,1.637
25,MgCl2,1000,0.0,2.0,12.9,1.6513
25,MgCl2,1000,0.0,2.0,16.7,1.6782
25,MgCl2,1000,0.0,2.0,21.5,1.7192
25,MgCl2,1000,0.0,2.0,27.8,1.708
25,MgCl2,1000,0.0,2.0,35.9,1.7268
25,MgCl2,1000,0.0,2.0,46.4,1.7382
25,MgCl2,1000,0.0,2.0,59.9,1.7948
25,MgCl2,1000,0.0,2.0,77.4,1.804
25,MgCl2,1000,0.0,2.0,100.0,1.8305
25,MgCl2,1000,0.0,5.0,1.0,2.7701
25,MgCl2,1000,0.0,5.0,1.29,2.0853
25,MgCl2,1000,0.0,5.0,1.67,2.1368
25,MgCl2,1000,0.0,5.0,2.15,2.3497
25,MgCl2,1000,0.0,5.0,2.78,2.2938
25,MgCl2,1000,0.0,5.0,3.59,2.2566
25,MgCl2,1000,0.0,5.0,4.64,2.3273
25,MgCl2,1000,0.0,5.0,5.99,2.2631
25,MgCl2,1000,0.0,5.0,7.74,2.2135
25,MgCl2,1000,0.0,5.0,10.0,2.2505
25,MgCl2,1000,0.0,5.0,12.9,2.2617
25,MgCl2,1000,0.0,5.0,16.7,2.2466
25,MgCl2,1000,0.0,5.0,21.5,2.2894
25,MgCl2,1000,0.0,5.0,27.8,2.267
25,MgCl2,1000,0.0,5.0,35.9,2.281
25,MgCl2,1000,0.0,5.0,46.4,2.2957
25,MgCl2,1000,0.0,5.0,59.9,2.3151
25,MgCl2,1000,0.0,5.0,77.4,2.342
25,MgCl2,1000,0.0,5.0,100.0,2.331
25,MgCl2,1000,0.0,2.5,1.0,1.311
25,MgCl2,1000,0.0,2.5,1.29,1.6184
25,MgCl2,1000,0.0,2.5,1.67,1.9222
25,MgCl2,1000,0.0,2.5,2.15,1.9503
25,MgCl2,1000,0.0,2.5,2.78,1.6478
25,MgCl2,1000,0.0,2.5,3.59,1.8523
25,MgCl2,1000,0.0,2.5,4.64,1.6966
25,MgCl2,1000,0.0,2.5,5.99,1.8547
25,MgCl2,1000,0.0,2.5,7.74,1.7855
25,MgCl2,1000,0.0,2.5,10.0,1.756
25,MgCl2,1000,0.0,2.5,12.9,1.764
25,MgCl2,1000,0.0,2.5,16.7,1.8028
25,MgCl2,1000,0.0,2.5,21.5,1.8229
25,MgCl2,1000,0.0,2.5,27.8,1.8199
25,MgCl2,1000,0.0,2.5,35.9,1.8397
25,MgCl2,1000,0.0,2.5,46.4,1.8405
25,MgCl2,1000,0.0,2.5,59.9,1.894
25,MgCl2,1000,0.0,2.5,77.4,1.8978
25,MgCl2,1000,0.0,2.5,100.0,1.9401
25,CaCl2,1000,0.0,1.5,1.0,1.5106
25,CaCl2,1000,0.0,1.5,1.29,0.95388
25,CaCl2,1000,0.0,1.5,1.67,1.2604
25,CaCl2,1000,0.0,1.5,2.15,1.473
25,CaCl2,1000,0.0,1.5,2.78,1.1673
25,CaCl2,1000,0.0,1.5,3.59,1.3453
25,CaCl2,1000,0.0,1.5,4.64,1.2807
25,CaCl2,1000,0.0,1.5,5.99,1.3685
25,CaCl2,1000,0.0,1.5,7.74,1.2952
25,CaCl2,1000,0.0,1.5,10.0,1.291
25,CaCl2,1000,0.0,1.5,12.9,1.3096
25,CaCl2,1000,0.0,1.5,16.7,1.3279
25,CaCl2,1000,0.0,1.5,21.5,1.3814
25,CaCl2,1000,0.0,1.5,27.8,1.3752
25,CaCl2,1000,0.0,1.5,35.9,1.3967
25,CaCl2,1000,0.0,1.5,46.4,1.4203
25,CaCl2,1000,0.0,1.5,59.9,1.4753
25,CaCl2,1000,0.0,1.5,77.4,1.5002
25,CaCl2,1000,0.0,1.5,100.0,1.5171
25,MgCl2,1000,0.0,20.0,1.0,7.6348
25,MgCl2,1000,0.0,20.0,1.29,7.8692
25,MgCl2,1000,0.0,20.0,1.67,8.1195
25,MgCl2,1000,0.0,20.0,2.15,8.2082
25,MgCl2,1000,0.0,20.0,2.78,7.8719
25,MgCl2,1000,0.0,20.0,3.59,8.0598
25,MgCl2,1000,0.0,20.0,4.64,7.8659
25,MgCl2,1000,0.0,20.0,5.99,7.9685
25,MgCl2,1000,0.0,20.0,7.74,7.8549
25,MgCl2,1000,0.0,20.0,10.0,7.7213
25,MgCl2,1000,0.0,20.0,12.9,7.6106
25,MgCl2,1000,0.0,20.0,16.7,7.4972
25,MgCl2,1000,0.0,20.0,21.5,7.3496
25,MgCl2,1000,0.0,20.0,27.8,7.1559
25,MgCl2,1000,0.0,20.0,35.9,6.9629
25,MgCl2,1000,0.0,20.0,46.4,6.7497
25,MgCl2,1000,0.0,20.0,59.9,6.5826
25,MgCl2,1000,0.0,20.0,77.4,6.3712
25,MgCl2,1000,0.0,20.0,100.0,6.2175
25,MgCl2,1000,0.0,18.0,1.0,6.8639
25,MgCl2,1000,0.0,18.0,1.29,7.1277
25,MgCl2,1000,0.0,18.0,1.67,6.8956
25,MgCl2,1000,0.0,18.0,2.15,6.8139
25,MgCl2,1000,0.0,18.0,2.78,6.998
25,MgCl2,1000,0.0,18.0,3.59,6.7755
25,MgCl2,1000,0.0,18.0,4.64,6.9126
25,MgCl2,1000,0.0,18.0,5.99,6.7773
25,MgCl2,1000,0.0,18.0,7.74,6.8296
25,MgCl2,1000,0.0,18.0,10.0,6.7784
25,MgCl2,1000,0.0,18.0,12.9,6.6892
25,MgCl2,1000,0.0,18.0,16.7,6.5572
25,MgCl2,1000,0.0,18.0,21.5,6.4141
25,MgCl2,1000,0.0,18.0,27.8,6.2919
25,MgCl2,1000,0.0,18.0,35.9,6.1391
25,MgCl2,1000,0.0,18.0,46.4,5.9986
25,MgCl2,1000,0.0,18.0,59.9,5.8125
25,MgCl2,1000,0.0,18.0,77.4,5.6843
25,MgCl2,1000,0.0,18.0,100.0,5.5579
25,MgCl2,1000,0.0,15.0,1.0,6.3201
25,MgCl2,1000,0.0,15.0,1.29,5.3319
25,MgCl2,1000,0.0,15.0,1.67,5.5498
25,MgCl2,1000,0.0,15.0,2.15,5.7796
25,MgCl2,1000,0.0,15.0,2.78,5.5845
25,MgCl2,1000,0.0,15.0,3.59,5.6412
25,MgCl2,1000,0.0,15.0,4.64,5.6438
25,MgCl2,1000,0.0,15.0,5.99,5.6438
25,MgCl2,1000,0.0,15.0,7.74,5.5386
25,MgCl2,1000,0.0,15.0,10.0,5.5217
25,MgCl2,1000,0.0,15.0,12.9,5.4719
25,MgCl2,1000,0.0,15.0,16.7,5.4006
25,MgCl2,1000,0.0,15.0,21.5,5.3653
25,MgCl2,1000,0.0,15.0,27.8,5.2435
25,MgCl2,1000,0.0,15.0,35.9,5.1516
25,MgCl2,1000,0.0,15.0,46.4,5.0468
25,MgCl2,1000,0.0,15.0,59.9,4.971
25,MgCl2,1000,0.0,15.0,77.4,4.8794
25,MgCl2,1000,0.0,15.0,100.0,4.7707
25,MgCl2,1000,0.0,10.0,0.1,6.121
25,MgCl2,1000,0.0,10.0,0.129,6.2104
25,MgCl2,1000,0.0,10.0,0.167,4.3493
25,MgCl2,1000,0.0,10.0,0.215,3.3367
25,MgCl2,1000,0.0,10.0,0.278,2.2023
25,MgCl2,1000,0.0,10.0,0.359,2.7449
25,MgCl2,1000,0.0,10.0,0.464,2.9074
25,MgCl2,1000,0.0,10.0,0.599,3.6098
25,MgCl2,1000,0.0,10.0,0.774,3.4433
25,MgCl2,1000,0.0,10.0,1.0,3.8072
25,MgCl2,1000,0.0,10.0,1.29,3.9337
25,MgCl2,1000,0.0,10.0,1.67,4.03
25,MgCl2,1000,0.0,10.0,2.15,3.6202
25,MgCl2,1000,0.0,10.0,2.78,3.7507
25,MgCl2,1000,0.0,10.0,3.59,3.8894
25,MgCl2,1000,0.0,10.0,4.64,3.6968
25,MgCl2,1000,0.0,10.0,5.99,3.821
25,MgCl2,1000,0.0,10.0,7.74,3.7125
25,MgCl2,1000,0.0,10.0,10.0,3.7824
25,MgCl2,1000,0.0,10.0,12.9,3.7661
25,MgCl2,1000,0.0,10.0,16.7,3.7409
25,MgCl2,1000,0.0,10.0,21.5,3.6777
25,MgCl2,1000,0.0,10.0,27.8,3.6477
25,MgCl2,1000,0.0,10.0,35.9,3.6026
25,MgCl2,1000,0.0,10.0,46.4,3.5799
25,MgCl2,1000,0.0,10.0,59.9,3.5339
25,MgCl2,1000,0.0,10.0,77.4,3.5157
25,MgCl2,1000,0.0,10.0,100.0,3.4854
25,MgCl2,1000,0.0,12.0,1.0,4.1891
25,MgCl2,1000,0.0,12.0,1.29,3.9041
25,MgCl2,1000,0.0,12.0,1.67,4.2864
25,MgCl2,1000,0.0,12.0,2.15,4.4631
25,MgCl2,1000,0.0,12.0,2.78,4.1408
25,MgCl2,1000,0.0,12.0,3.59,4.3681
25,MgCl2,1000,0.0,12.0,4.64,4.2167
25,MgCl2,1000,0.0,12.0,5.99,4.3358
25,MgCl2,1000,0.0,12.0,7.74,4.2506
25,MgCl2,1000,0.0,12.0,10.0,4.1923
25,MgCl2,1000,0.0,12.0,12.9,4.1794
25,MgCl2,1000,0.0,12.0,16.7,4.1554
25,MgCl2,1000,0.0,12.0,21.5,4.1426
25,MgCl2,1000,0.0,12.0,27.8,4.0695
25,MgCl2,1000,0.0,12.0,35.9,4.0214
25,MgCl2,1000,0.0,12.0,46.4,3.9655
25,MgCl2,1000,0.0,12.0,59.9,3.9451
25,MgCl2,1000,0.0,12.0,77.4,3.8881
25,MgCl2,1000,0.0,12.0,100.0,3.8447
25,CaCl2,1000,0.0,2.0,1.0,0.94728
25,CaCl2,1000,0.0,2.0,1.29,1.315
25,CaCl2,1000,0.0,2.0,1.67,1.5446
25,CaCl2,1000,0.0,2.0,2.15,1.3217
25,CaCl2,1000,0.0,2.0,2.78,1.2983
25,CaCl2,1000,0.0,2.0,3.59,1.4628
25,CaCl2,1000,0.0,2.0,4.64,1.313
25,CaCl2,1000,0.0,2.0,5.99,1.422
25,CaCl2,1000,0.0,2.0,7.74,1.414
25,CaCl2,1000,0.0,2.0,10.0,1.3811
25,CaCl2,1000,0.0,2.0,12.9,1.3896
25,CaCl2,1000,0.0,2.0,16.7,1.4227
25,CaCl2,1000,0.0,2.0,21.5,1.4192
25,CaCl2,1000,0.0,2.0,27.8,1.4437
25,CaCl2,1000,0.0,2.0,35.9,1.4559
25,CaCl2,1000,0.0,2.0,46.4,1.4618
25,CaCl2,1000,0.0,2.0,59.9,1.51
25,CaCl2,1000,0.0,2.0,77.4,1.5125
25,CaCl2,1000,0.0,2.0,100.0,1.577
25,CaCl2,1000,0.0,20.0,1.0,4.1527
25,CaCl2,1000,0.0,20.0,1.29,4.427
25,CaCl2,1000,0.0,20.0,1.67,4.5921
25,CaCl2,1000,0.0,20.0,2.15,4.1979
25,CaCl2,1000,0.0,20.0,2.78,4.4054
25,CaCl2,1000,0.0,20.0,3.59,4.4833
25,CaCl2,1000,0.0,20.0,4.64,4.3625
25,CaCl2,1000,0.0,20.0,5.99,4.4007
25,CaCl2,1000,0.0,20.0,7.74,4.4482
25,CaCl2,1000,0.0,20.0,10.0,4.4224
25,CaCl2,1000,0.0,20.0,12.9,4.4131
25,CaCl2,1000,0.0,20.0,16.7,4.4258
25,CaCl2,1000,0.0,20.0,21.5,4.3777
25,CaCl2,1000,0.0,20.0,27.8,4.3949
25,CaCl2,1000,0.0,20.0,35.9,4.3741
25,CaCl2,1000,0.0,20.0,46.4,4.3495
25,CaCl2,1000,0.0,20.0,59.9,4.3242
25,CaCl2,1000,0.0,20.0,77.4,4.2925
25,CaCl2,1000,0.0,20.0,100.0,4.2989
25,CaCl2,1000,0.0,18.0,1.0,4.2973
25,CaCl2,1000,0.0,18.0,1.29,3.7164
25,CaCl2,1000,0.0,18.0,1.67,3.7043
25,CaCl2,1000,0.0,18.0,2.15,3.9776
25,CaCl2,1000,0.0,18.0,2.78,3.9026
25,CaCl2,1000,0.0,18.0,3.59,3.8557
25,CaCl2,1000,0.0,18.0,4.64,3.9152
25,CaCl2,1000,0.0,18.0,5.99,3.8645
25,CaCl2,1000,0.0,18.0,7.74,3.8199
25,CaCl2,1000,0.0,18.0,10.0,3.8684
25,CaCl2,1000,0.0,18.0,12.9,3.8674
25,CaCl2,1000,0.0,18.0,16.7,3.8489
25,CaCl2,1000,0.0,18.0,21.5,3.8791
25,CaCl2,1000,0.0,18.0,27.8,3.8552
25,CaCl2,1000,0.0,18.0,35.9,3.8643
25,CaCl2,1000,0.0,18.0,46.4,3.8673
25,CaCl2,1000,0.0,18.0,59.9,3.8715
25,CaCl2,1000,0.0,18.0,77.4,3.8772
25,CaCl2,1000,0.0,18.0,100.0,3.8409
25,CaCl2,1000,0.0,15.0,1.0,3.9828
25,CaCl2,1000,0.0,15.0,1.29,3.4034
25,CaCl2,1000,0.0,15.0,1.67,3.3629
25,CaCl2,1000,0.0,15.0,2.15,3.5385
25,CaCl2,1000,0.0,15.0,2.78,3.5291
25,CaCl2,1000,0.0,15.0,3.59,3.4555
25,CaCl2,1000,0.0,15.0,4.64,3.4958
25,CaCl2,1000,0.0,15.0,5.99,3.445
25,CaCl2,1000,0.0,15.0,7.74,3.3892
25,CaCl2,1000,0.0,15.0,10.0,3.4103
25,CaCl2,1000,0.0,15.0,12.9,3.4111
25,CaCl2,1000,0.0,15.0,16.7,3.4015
25,CaCl2,1000,0.0,15.0,21.5,3.4326
25,CaCl2,1000,0.0,15.0,27.8,3.4124
25,CaCl2,1000,0.0,15.0,35.9,3.4129
25,CaCl2,1000,0.0,15.0,46.4,3.414
25,CaCl2,1000,0.0,15.0,59.9,3.4284
25,CaCl2,1000,0.0,15.0,77.4,3.4422
25,CaCl2,1000,0.0,15.0,100.0,3.4164
25,CaCl2,1000,0.0,12.0,1.0,3.0087
25,CaCl2,1000,0.0,12.0,1.29,3.2086
25,CaCl2,1000,0.0,12.0,1.67,2.5787
25,CaCl2,1000,0.0,12.0,2.15,2.7139
25,CaCl2,1000,0.0,12.0,2.78,2.9233
25,CaCl2,1000,0.0,12.0,3.59,2.6574
25,CaCl2,1000,0.0,12.0,4.64,2.8571
25,CaCl2,1000,0.0,12.0,5.99,2.7394
25,CaCl2,1000,0.0,12.0,7.74,2.7907
25,CaCl2,1000,0.0,12.0,10.0,2.8294
25,CaCl2,1000,0.0,12.0,12.9,2.8264
25,CaCl2,1000,0.0,12.0,16.7,2.8007
25,CaCl2,1000,0.0,12.0,21.5,2.7968
25,CaCl2,1000,0.0,12.0,27.8,2.8161
25,CaCl2,1000,0.0,12.0,35.9,2.832
25,CaCl2,1000,0.0,12.0,46.4,2.8604
25,CaCl2,1000,0.0,12.0,59.9,2.8384
25,CaCl2,1000,0.0,12.0,77.4,2.879
25,CaCl2,1000,0.0,12.0,100.0,2.8875
25,CaCl2,1000,0.0,10.0,0.1,6.0002
25,CaCl2,1000,0.0,10.0,0.129,2.4725
25,CaCl2,1000,0.0,10.0,0.167,1.9691
25,CaCl2,1000,0.0,10.0,0.278,1.2149
25,CaCl2,1000,0.0,10.0,0.359,1.1352
25,CaCl2,1000,0.0,10.0,0.464,1.6175
25,CaCl2,1000,0.0,10.0,0.599,2.2003
25,CaCl2,1000,0.0,10.0,0.774,2.4686
25,CaCl2,1000,0.0,10.0,1.0,2.6886
25,CaCl2,1000,0.0,10.0,1.29,2.6651
25,CaCl2,1000,0.0,10.0,1.67,2.6703
25,CaCl2,1000,0.0,10.0,2.15,2.2668
25,CaCl2,1000,0.0,10.0,2.78,2.4356
25,CaCl2,1000,0.0,10.0,3.59,2.5822
25,CaCl2,1000,0.0,10.0,4.64,2.3814
25,CaCl2,1000,0.0,10.0,5.99,2.5366
25,CaCl2,1000,0.0,10.0,7.74,2.4236
25,CaCl2,1000,0.0,10.0,10.0,2.5095
25,CaCl2,1000,0.0,10.0,12.9,2.5309
25,CaCl2,1000,0.0,10.0,16.7,2.5204
